Key,Level,CraftType,Name,NameJA,NameDE,NameFR,ClassJobLevel,MaterialQualityFactor,DifficultyFactor,QualityFactor,DurabilityFactor,SuggestedCraftsmanship,Stars,Difficulty,Quality,Durability,ProgressDivider,ProgressModifier,QualityDivider,QualityModifier
165,47,Smithing,Cobalt Raising Hammer,コバルトレイジングハンマー,Koboldeisen-Schlichthammer,Marteau de batteur en cobalt,47,50,100,100,100,161,0,167,1820,80,50,100,30,100

166,48,Smithing,Egret Dolabra,イーグレットドラブラ,Gefiederte Dolabra,Dolabre à aigrette,48,50,100,100,100,161,0,172,1880,80,50,100,30,100

167,49,Smithing,Horned Hatchet,ホーンドハチェット,Gehörntes Handbeil,Hachette cornue,49,50,100,100,100,161,0,174,1940,80,50,100,30,100

168,49,Smithing,Cobalt Winglet,ウィングレット,Koboldeisen-Zeremonialschwert,Espafut,49,50,100,100,100,161,0,174,1940,80,50,100,30,100

169,49,Smithing,Cobalt Claws,コバルトクロー,Koboldeisen-Krallen,Griffes en cobalt,49,50,100,100,100,161,0,174,1940,80,50,100,30,100

170,1,Armorcraft,Bronze Ingot,ブロンズインゴット,Bronzebarren,Lingot de bronze,1,0,50,80,67,22,0,19,100,60,50,100,30,100

171,2,Armorcraft,Bronze Rivets,ブロンズリベット,Bronzenieten,Rivets en bronze,2,50,50,80,67,22,0,20,110,60,50,100,30,100

172,2,Armorcraft,Bronze Rings,ブロンズリングズ,Bronzedrahtringe,Anneaux en bronze,2,50,50,80,67,22,0,20,110,60,50,100,30,100

173,3,Armorcraft,Bronze Plate,ブロンズプレート,Bronzeplatte,Plaque de bronze,3,50,50,80,67,22,0,20,120,60,50,100,30,100

174,3,Armorcraft,Bronze Alembic,アレンビック,Kupfer-De<SoftHyphen/>stil<SoftHyphen/>lier<SoftHyphen/>kol<SoftHyphen/>ben,Alambic,3,50,100,100,100,22,0,20,120,60,50,100,30,100

175,4,Armorcraft,Bronze Skillet,スキレット,Bronze-Kasserolle,Poêle,4,50,100,100,100,22,0,21,130,60,50,100,30,100

176,5,Armorcraft,Bronze Hoplon,ホプロン,Bronze-Aspis,Hoplon,5,50,100,100,100,50,0,33,150,60,50,100,30,100

177,6,Armorcraft,Bronze Haubergeon,ホーバージョン,Bronze-Hauberk,Haubergeon,6,50,100,100,100,50,0,36,170,60,50,100,30,100

178,7,Armorcraft,Bronze Sollerets,ソルレット,Bronze-Sollerets,Solerets,7,50,100,100,100,50,0,37,190,60,50,100,30,100

179,8,Armorcraft,Bronze Chain Coif,チェーンコイフ,Bronzekettenhaube,Coiffe en mailles,8,50,100,100,100,59,0,41,210,60,50,100,30,100

180,8,Armorcraft,Bronze Sallet,サレット,Bronzeschaller,Sallet,8,50,100,100,100,59,0,41,210,60,50,100,30,100

181,9,Armorcraft,Bronze Mitt Gauntlets,ミトンガントレット,Bronze-Panzerfäustlinge,Gantelets-mitons,9,50,100,100,100,59,0,42,230,60,50,100,30,100

182,9,Armorcraft,Amateur's Alembic,アマチュアアレンビック,Laien-De<SoftHyphen/>stil<SoftHyphen/>lier<SoftHyphen/>kol<SoftHyphen/>ben,Alambic d'amateur,9,50,100,100,100,59,0,42,230,60,50,100,30,100

183,10,Armorcraft,Bronze Barbut,バルビュート,Kupfer-Barbuta,Barbute,10,50,100,100,100,59,0,45,250,60,50,100,30,100

184,10,Armorcraft,Bronze Scutum,スクトゥム,Bronzeturmschild,Scutum,10,50,100,100,100,59,0,45,250,60,50,100,30,100

185,11,Armorcraft,Amateur's Skillet,アマチュアスキレット,Laien-Kasserolle,Poêle d'amateur,11,50,100,100,100,67,0,48,270,60,50,100,30,100

186,11,Armorcraft,,,,,11,50,100,100,100,67,0,48,270,60,50,100,30,100

187,12,Armorcraft,Bronze Cuirass,キュイラス,Bronzekürass,Cuirasse,12,50,100,100,100,67,0,53,290,60,50,100,30,100

188,12,Armorcraft,Bronze Celata,チェラータ,Sturmhaube,Celata,12,50,100,100,100,67,0,53,290,60,50,100,30,100

189,13,Armorcraft,Iron Ingot,アイアンインゴット,Eisenbarren,Lingot de fer,13,0,50,80,67,67,0,54,310,60,50,100,30,100

190,13,Armorcraft,Bronze Sabatons,サバトン,Bronze-Bärlatschen,Sabatons,13,50,100,100,100,67,0,54,310,60,50,100,30,100

191,14,Armorcraft,Iron Rivets,アイアンリベット,Eisennieten,Rivets en fer,14,50,50,80,67,67,0,54,330,60,50,100,30,100

192,14,Armorcraft,Iron Plate,アイアンプレート,Eisenplatte,Plaque de fer,14,50,50,80,67,67,0,54,330,60,50,100,30,100

193,14,Armorcraft,Bronze Gauntlets,ガントレット,Bronze-Pan<SoftHyphen/>zer<SoftHyphen/>hand<SoftHyphen/>schu<SoftHyphen/>he,Gantelets,14,50,100,100,100,67,0,54,330,60,50,100,30,100

194,15,Armorcraft,Iron Rings,アイアンリングズ,Eisendrahtringe,Anneaux en fer,15,50,50,80,58,67,0,55,360,70,50,100,30,100

195,15,Armorcraft,Bronze Buckler,バックラー,Bronzefaustschild,Rondache,15,50,100,100,100,67,0,55,360,70,50,100,30,100

196,15,Armorcraft,Iron Skillet,アイアンスキレット,Eisen-Kasserolle,Poêle en fer,15,50,100,100,100,67,0,55,360,70,50,100,30,100

197,15,Armorcraft,Brass Alembic,ブラスアレンビック,Messing-De<SoftHyphen/>stil<SoftHyphen/>lier<SoftHyphen/>kol<SoftHyphen/>ben,Alambic en laiton,15,50,150,75,100,67,0,55,360,70,50,100,30,100

198,16,Armorcraft,Decorated Bronze Barbut,バルビュートDX,Prunkvolle Kupfer-Barbuta,Barbute ornée,16,50,150,75,100,78,0,63,390,70,50,100,30,100

199,16,Armorcraft,Decorated Bronze Mitt Gauntlets,ミトンガントレットDX,Verstärkte Bronze-Panzerfäustlinge,Gantelets-mitons renforcés,16,50,150,75,100,78,0,63,390,70,50,100,30,100

200,17,Armorcraft,Iron Hoplon,アイアンホプロン,Eisen-Aspis,Hoplon en fer,17,50,100,100,100,78,0,66,420,70,50,100,30,100

201,18,Armorcraft,Initiate's Alembic,イニシエートアレンビック,Anfänger-De<SoftHyphen/>stil<SoftHyphen/>lier<SoftHyphen/>kol<SoftHyphen/>ben,Alambic d'initié,18,50,100,100,100,78,0,67,450,70,50,100,30,100

202,18,Armorcraft,Initiate's Skillet,イニシエートスキレット,Anfänger-Kasserolle,Poêle d'initié,18,50,100,100,100,78,0,67,450,70,50,100,30,100

203,19,Armorcraft,Iron Sabatons,アイアンサバトン,Ei<SoftHyphen/>sen-Bär<SoftHyphen/>lat<SoftHyphen/>schen,Sabatons en fer,19,50,100,100,100,82,0,68,480,70,50,100,30,100

204,19,Armorcraft,Iron Sallet,アイアンサレット,Eisenschaller,Sallet en fer,19,50,100,100,100,82,0,68,480,70,50,100,30,100

205,19,Armorcraft,,,,,19,50,100,100,100,82,0,68,480,70,50,100,30,100

206,20,Armorcraft,Iron Gauntlets,アイアンガントレット,Ei<SoftHyphen/>sen-Pan<SoftHyphen/>zer<SoftHyphen/>hand<SoftHyphen/>schu<SoftHyphen/>he,Gantelets en fer,20,50,100,100,100,94,0,74,510,70,50,100,30,100

207,20,Armorcraft,Iron Cuirass,アイアンキュイラス,Eisenkürass,Cuirasse en fer,20,50,100,100,100,94,0,74,510,70,50,100,30,100

208,20,Armorcraft,Iron Celata,アイアンチェラータ,Ei<SoftHyphen/>sen<SoftHyphen/>sturm<SoftHyphen/>hau<SoftHyphen/>be,Celata en fer,20,50,100,100,100,94,0,74,510,70,50,100,30,100

209,20,Armorcraft,Ironclad Bronze Buckler,アイアンクラッドバックラー,Verstärkter Bronzefaustschild,Rondache revêtue de fer,20,50,150,75,100,94,0,74,510,70,50,100,30,100

210,21,Armorcraft,Iron Vambraces,アイアンヴァンブレイス,Eisen-Unterarmschienen,Canons d'avant-bras en fer,21,50,100,100,100,94,0,75,540,70,50,100,30,100

211,21,Armorcraft,Iron Lantern Shield,ランタンシールド,Laternenschild,Bouclier lanterne,21,50,100,100,100,94,0,75,540,70,50,100,30,100

212,22,Armorcraft,Iron Elmo,アイアンエルモ,Elmo-Eisenhelm,Elmo en fer,22,50,100,100,100,94,0,75,570,70,50,100,30,100

213,22,Armorcraft,Iron-plated Jackboots,アイアンクラッドブーツ,Eisenkappen-Kampfstiefel,Bottes militaires revêtues de fer,22,50,100,100,100,94,0,75,570,70,50,100,30,100

214,23,Armorcraft,Iron Alembic,アイアンアレンビック,Eisen-De<SoftHyphen/>stil<SoftHyphen/>lier<SoftHyphen/>kol<SoftHyphen/>ben,Alambic en fer,23,50,100,100,100,99,0,79,600,70,50,100,30,100

215,23,Armorcraft,Iron Scale Greaves,アイアンスケイルグリーヴ,Eisenschuppen-Beinschienen,Jambards d'écailles en fer,23,50,100,100,100,99,0,79,600,70,50,100,30,100

216,23,Armorcraft,Iron Scale Fingers,アイアンスケイルフィンガー,Eisenschuppen-Fingerhandschuhe,Garde-doigts d'écailles en fer,23,50,100,100,100,99,0,79,600,70,50,100,30,100

217,23,Armorcraft,Iron Scale Mail,アイアンスケイルメイル,Eisen-Schuppenpanzer,Armure d'écailles en fer,23,50,100,100,100,99,0,79,600,70,50,100,30,100

218,23,Armorcraft,Iron Frypan,フライパン,Eisenbratpfanne,Poêle à frire,23,50,100,100,100,99,0,79,600,70,50,100,30,100

219,24,Armorcraft,Reinforced Iron Sallet,アイアンサレットDX,Verstärkter Eisenschaller,Sallet en fer renforcé,24,50,150,75,100,99,0,85,630,70,50,100,30,100

220,24,Armorcraft,Iron Scutum,アイアンスクトゥム,Eisenturmschild,Scutum en fer,24,50,100,100,100,99,0,85,630,70,50,100,30,100

221,24,Armorcraft,,,,,24,50,100,100,100,99,0,85,630,70,50,100,30,100

222,25,Armorcraft,Heavy Iron Armor,ヘヴィアイアンアーマー,Schwere Eisenrüstung,Armure lourde en fer,25,50,100,100,100,99,0,89,660,70,50,100,30,100

223,25,Armorcraft,Heavy Iron Gauntlets,ヘヴィアイアンガントレット,Schwere Ei<SoftHyphen/>sen-Pan<SoftHyphen/>zer<SoftHyphen/>hand<SoftHyphen/>schu<SoftHyphen/>he,Gantelets lourds en fer,25,50,100,100,100,99,0,89,660,70,50,100,30,100

224,25,Armorcraft,Heavy Iron Flanchard,ヘヴィアイアンフランチャード,Schwerer Eisen-Flankenschützer,Cuissières lourdes en fer,25,50,100,100,100,99,0,89,660,70,50,100,30,100

225,26,Armorcraft,Steel Ingot,スチールインゴット,Stahlbarren,Lingot d'acier,26,0,50,80,58,99,0,90,690,70,50,100,30,100

226,26,Armorcraft,Conical Alembic,コニカルアレンビック,Konischer De<SoftHyphen/>stil<SoftHyphen/>lier<SoftHyphen/>kol<SoftHyphen/>ben,Alambic conique,26,50,150,75,100,99,0,90,690,70,50,100,30,100

227,27,Armorcraft,Steel Plate,スチールプレート,Stahlplatte,Plaque d'acier,27,50,50,80,58,99,0,91,720,70,50,100,30,100

228,27,Armorcraft,Steel Rivets,スチールリベット,Stahlnieten,Rivets en acier,27,50,50,80,58,99,0,91,720,70,50,100,30,100

229,27,Armorcraft,Iron Kite Shield,アイアンカイトシールド,Eisen-Drachenschild,Écu mandorle en fer,27,50,100,100,100,99,0,91,720,70,50,100,30,100

230,27,Armorcraft,Bomb Frypan,ボムフライパン,Bomber-Bratpfanne,Poêle à frire bombo,27,50,100,100,100,99,0,91,720,70,50,100,30,100

231,28,Armorcraft,Steel Rings,スチールリングズ,Stahldrahtringe,Anneaux en acier,28,50,50,80,58,106,0,100,760,70,50,100,30,100

232,28,Armorcraft,,,,,28,50,100,100,100,106,0,100,760,70,50,100,30,100

233,28,Armorcraft,Steel Chainmail,スチールチェーンメイル,Stahlkettenrüstung,Cotte de mailles en acier,28,50,100,100,100,106,0,100,760,70,50,100,30,100

234,29,Armorcraft,Steel Sallet,スチールサレット,Stahlschaller,Sallet en acier,29,50,100,100,100,106,0,101,800,70,50,100,30,100

235,29,Armorcraft,Steel Alembic,スチールアレンビック,Stahl-De<SoftHyphen/>stil<SoftHyphen/>lier<SoftHyphen/>kol<SoftHyphen/>ben,Alambic en acier,29,50,100,100,100,106,0,101,800,70,50,100,30,100

236,29,Armorcraft,Steel Skillet,スチールスキレット,Stahl-Kasserolle,Poêle en acier,29,50,100,100,100,106,0,101,800,70,50,100,30,100

237,30,Armorcraft,Steel Gauntlets,スチールガントレット,Stahl-Pan<SoftHyphen/>zer<SoftHyphen/>hand<SoftHyphen/>schu<SoftHyphen/>he,Gantelets en acier,30,50,100,100,100,106,0,102,850,70,50,100,30,100

238,30,Armorcraft,Steel Cuirass,スチールキュイラス,Stahlkürass,Cuirasse en acier,30,50,100,100,100,106,0,102,850,70,50,100,30,100

239,30,Armorcraft,Steel Sabatons,スチールサバトン,Stahl-Bärlatschen,Sabatons en acier,30,50,100,100,100,106,0,102,850,70,50,100,30,100

240,30,Armorcraft,Steel Celata,スチールチェラータ,Stahl-Sturmhaube,Celata en acier,30,50,100,100,100,106,0,102,850,70,50,100,30,100

241,30,Armorcraft,Steel-plated Jackboots,スチールクラッドブーツ,Stahlkappen-Kampfstiefel,Bottes militaires revêtues d'acier,30,50,100,100,100,106,0,102,850,70,50,100,30,100

242,31,Armorcraft,Steel Vambraces,スチールヴァンブレイス,Stahl-Unterarmschienen,Canons d'avant-bras en acier,31,50,100,100,100,121,0,106,900,80,50,100,30,100

243,31,Armorcraft,,,,,31,50,100,100,100,121,0,106,900,80,50,100,30,100

244,31,Armorcraft,Bull Hoplon,ブルホプロン,Bullen-Aspis,Hoplon taureau,31,50,100,100,100,121,0,106,900,80,50,100,30,100

245,31,Armorcraft,Steel Elmo,スチールエルモ,Elmo-Stahlhelm,Elmo en acier,31,50,100,100,100,121,0,106,900,80,50,100,30,100

246,32,Armorcraft,Steel Scale Greaves,スチールスケイルグリーヴ,Stahlschuppen-Beinschienen,Jambards d'écailles en acier,32,50,100,100,100,121,0,110,950,80,50,100,30,100

247,32,Armorcraft,Steel Scale Fingers,スチールスケイルフィンガー,Stahlschuppen-Fingerhandschuhe,Garde-doigts d'écailles en acier,32,50,100,100,100,121,0,110,950,80,50,100,30,100

248,32,Armorcraft,Steel Scale Mail,スチールスケイルメイル,Stahl-Schuppenpanzer,Armure d'écailles en acier,32,50,100,100,100,121,0,110,950,80,50,100,30,100

249,33,Armorcraft,Decorated Buckler,デコレーテッドバックラー,Prunk<SoftHyphen/>faust<SoftHyphen/>schild,Rondache ornée,33,50,150,75,100,121,0,111,1000,80,50,100,30,100

250,33,Armorcraft,White Skillet,ホワイトスキレット,Weiße Kasserolle,Poêle blanche,33,50,100,100,100,121,0,111,1000,80,50,100,30,100

251,34,Armorcraft,Silver Alembic,シルバーアレンビック,Silber-De<SoftHyphen/>stil<SoftHyphen/>lier<SoftHyphen/>kol<SoftHyphen/>ben,Alambic en argent,34,50,100,100,100,129,0,115,1050,80,50,100,30,100

252,34,Armorcraft,,,,,34,50,100,100,100,129,0,115,1050,80,50,100,30,100

253,34,Armorcraft,Heavy Steel Armor,ヘヴィスチールアーマー,Schwere Stahlrüstung,Armure lourde en acier,34,50,100,100,100,129,0,115,1050,80,50,100,30,100

254,34,Armorcraft,Heavy Steel Gauntlets,ヘヴィスチールガントレット,Schwere Stahl-Pan<SoftHyphen/>zer<SoftHyphen/>hand<SoftHyphen/>schu<SoftHyphen/>he,Gantelets lourds en acier,34,50,100,100,100,129,0,115,1050,80,50,100,30,100

255,34,Armorcraft,Decorated Iron Scutum,アイアンスクトゥムDX,Prunk-Eisenturmschild,Scutum en fer orné,34,50,150,75,100,129,0,115,1050,80,50,100,30,100

256,35,Armorcraft,Heavy Steel Flanchard,ヘヴィスチールフランチャード,Schwerer Stahl-Flankenschützer,Cuissières lourdes en acier,35,50,100,100,100,129,0,123,1110,80,50,100,30,100

257,35,Armorcraft,Steel-plated Caligae,スチールアーマードカリガ,Stahlverstärkte Caligae,Caligae revêtues d'acier,35,50,100,100,100,129,0,123,1110,80,50,100,30,100

258,35,Armorcraft,Steel Barbut,スチールバルビュート,Stahl-Barbuta,Barbute en acier,35,50,100,100,100,129,0,123,1110,80,50,100,30,100

259,35,Armorcraft,Steel Mitt Gauntlets,スチールミトンガントレット,Stahl-Panzerfäustlinge,Gantelets-mitons en acier,35,50,100,100,100,129,0,123,1110,80,50,100,30,100

260,36,Armorcraft,Mythril Ingot,ミスリルインゴット,Mithril-Barren,Lingot de mithril,36,0,50,80,50,129,0,124,1160,80,50,100,30,100

261,36,Armorcraft,Steel Frypan,スチールフライパン,Stahlbratpfanne,Poêle à frire en acier,36,50,100,100,100,129,0,124,1160,80,50,100,30,100

262,37,Armorcraft,Mythril Rings,ミスリルリングズ,Mithrildraht-Ringe,Anneaux en mithril,37,50,50,80,50,129,0,128,1220,80,50,100,30,100

263,37,Armorcraft,Mythril Rivets,ミスリルリベット,Mithrilnieten,Rivets en mithril,37,50,50,80,50,129,0,128,1220,80,50,100,30,100

264,37,Armorcraft,Bladed Lantern Shield,ダブルブレードシールド,Klingenbewehrter Laternenschild,Bouclier lanterne à lames,37,50,100,100,100,129,0,128,1220,80,50,100,30,100

265,38,Armorcraft,Mythril Plate,ミスリルプレート,Mithril-Platte,Plaque de mithril,38,50,50,80,50,129,0,129,1280,80,50,100,30,100

266,40,Armorcraft,Horn Scale Mail,ホーンスケイルメイル,Knochen-Schuppenpanzer,Armure d'écailles en corne,40,50,100,100,100,136,0,138,1400,80,50,100,30,100

267,40,Armorcraft,Mythril Elmo,ミスリルエルモ,Elmo-Mithrilhelm,Elmo en mithril,40,50,100,100,100,136,0,138,1400,80,50,100,30,100

268,40,Armorcraft,Mythril Alembic,ミスリルアレンビック,Mithril-De<SoftHyphen/>stil<SoftHyphen/>lier<SoftHyphen/>kol<SoftHyphen/>ben,Alambic en mithril,40,50,100,100,100,136,0,138,1400,80,50,100,30,100

269,41,Armorcraft,Mythril-plated Jackboots,ミスリルクラッドブーツ,Mithrilkappen-Kampfstiefel,Bottes militaires revêtues de mithril,41,50,100,100,100,136,0,143,1460,80,50,100,30,100

270,41,Armorcraft,Mythril Barbut,ミスリルバルビュート,Mithril-Barbuta,Barbute en mithril,41,50,100,100,100,136,0,143,1460,80,50,100,30,100

271,42,Armorcraft,Mythril-plated Caligae,ミスリルアーマードカリガ,Mithrilverstärkte Caligae,Caligae revêtues de mithril,42,50,100,100,100,150,0,144,1520,80,50,100,30,100

272,42,Armorcraft,Mythril Mesail,メセイル,Mithril-Mesailvisier,Mézail,42,50,100,100,100,150,0,144,1520,80,50,100,30,100

273,42,Armorcraft,Cobalt Ingot,コバルトインゴット,Koboldeisenbarren,Lingot de cobalt,42,0,50,80,50,150,0,144,1520,80,50,100,30,100

274,41,Armorcraft,Mythril Vambraces,ミスリルヴァンブレイス,Mithril-Unterarmschienen,Canons d'avant-bras en mithril,41,50,100,100,100,136,0,143,1460,80,50,100,30,100

275,42,Armorcraft,Mythril Sollerets,ミスリルソルレット,Mithril-Sollerets,Solerets en mithril,42,50,100,100,100,150,0,144,1520,80,50,100,30,100

276,42,Armorcraft,Mythril Chain Coif,ミスリルチェーンコイフ,Mithrilkettenhaube,Coiffe en mailles de mithril,42,50,100,100,100,150,0,144,1520,80,50,100,30,100

277,42,Armorcraft,Mythril Haubergeon,ミスリルホーバージョン,Mithril-Hauberk,Haubergeon en mithril,42,50,100,100,100,150,0,144,1520,80,50,100,30,100

278,43,Armorcraft,Cobalt Plate,コバルトプレート,Koboldeisenplatte,Plaque de cobalt,43,50,50,80,50,150,0,155,1580,80,50,100,30,100

279,43,Armorcraft,Cobalt Rings,コバルトリングズ,Koboldeisendrahtringe,Anneaux en cobalt,43,50,50,80,50,150,0,155,1580,80,50,100,30,100

280,43,Armorcraft,Mythril Mitt Gauntlets,ミスリルミトンガントレット,Mithril-Panzerfäustlinge,Gantelets-mitons en mithril,43,50,100,100,100,150,0,155,1580,80,50,100,30,100

281,43,Armorcraft,Cobalt Skillet,コバルトスキレット,Koboldeisen-Kasserolle,Poêle en cobalt,43,50,100,100,100,150,0,155,1580,80,50,100,30,100

282,44,Armorcraft,Cobalt Rivets,コバルトリベット,Koboldeisennieten,Rivets en cobalt,44,50,50,80,50,150,0,156,1640,80,50,100,30,100

283,44,Armorcraft,Reinforced Mythril Elmo,ミスリルエルモDX,Verstärkter Elmo-Mithrilhelm,Elmo en mithril renforcé,44,50,150,75,100,150,0,156,1640,80,50,100,30,100

284,44,Armorcraft,Cobalt Vambraces,コバルトヴァンブレイス,Koboldeisen-Unterarmschienen,Canons d'avant-bras en cobalt,44,50,100,100,100,150,0,156,1640,80,50,100,30,100

285,45,Armorcraft,Cobalt-plated Jackboots,コバルトクラッドブーツ,Koboldeisenkappen-Kampfstiefel,Bottes militaires revêtues de cobalt,45,50,100,100,100,150,0,158,1700,80,50,100,30,100

286,45,Armorcraft,Cobalt Elmo,コバルトエルモ,Elmo-Koboldeisenhelm,Elmo en cobalt,45,50,100,100,100,150,0,158,1700,80,50,100,30,100

287,45,Armorcraft,Tortoiseshell Scale Mail,トータススケイルメイル,Schildpatt-Schuppenpanzer,Armure d'écailles de tortue,45,50,100,100,100,150,0,158,1700,80,50,100,30,100

288,46,Armorcraft,Cobalt Barbut,コバルトバルビュート,Koboldeisen-Barbuta,Barbute en cobalt,46,50,100,100,100,150,0,159,1760,80,50,100,30,100

289,46,Armorcraft,Cobalt-plated Caligae,コバルトアーマードカリガ,Koboldeisenverstärkte Caligae,Caligae revêtues de cobalt,46,50,100,100,100,150,0,159,1760,80,50,100,30,100

290,48,Armorcraft,Cobalt Mitt Gauntlets,コバルトミトンガントレット,Koboldeisen-Panzerfäustlinge,Gantelets-mitons en cobalt,48,50,100,100,100,161,0,172,1880,80,50,100,30,100

291,49,Armorcraft,Cobalt Mesail,コバルトメセイル,Koboldeisen-Mesailvisier,Mézail en cobalt,49,50,100,100,100,161,0,174,1940,80,50,100,30,100

292,50,Armorcraft,Kite Shield,カイトシールド,Drachenschild,Écu mandorle,50,50,100,100,100,176,0,180,2000,80,50,100,30,100
