#,CraftType,RecipeLevelTable,Name,MaterialQualityFactor,DifficultyFactor,QualityFactor,DurabilityFactor,RequiredControl,RequiredCraftsmanship
330,Leatherworking,RecipeLevelTable#10,,50,100,100,100,0,0
331,Leatherworking,RecipeLevelTable#10,Hard Leather Wristguards,50,100,100,100,0,0
332,Leatherworking,RecipeLevelTable#11,,50,100,100,100,0,0
333,Leatherworking,RecipeLevelTable#11,Amateur's Headgear,50,100,100,100,0,0
334,Leatherworking,RecipeLevelTable#11,Hard Leather Shoes,50,100,100,100,0,0
335,Leatherworking,RecipeLevelTable#12,Leather Jackboots,50,100,100,100,0,0
336,Leatherworking,RecipeLevelTable#12,Hard Leather Harness,50,100,100,100,0,0
337,Leatherworking,RecipeLevelTable#12,,50,100,100,100,0,0
338,Leatherworking,RecipeLevelTable#13,Leather Targe,50,100,100,100,0,0
339,Leatherworking,RecipeLevelTable#13,,50,100,100,100,0,0
340,Leatherworking,RecipeLevelTable#13,Hard Leather Armguards,50,100,100,100,0,0
341,Leatherworking,RecipeLevelTable#14,Hard Leather Caligae,50,100,100,100,0,0
342,Leatherworking,RecipeLevelTable#14,Hard Leather Subligar,50,100,100,100,0,0
343,Leatherworking,RecipeLevelTable#14,Hard Leather Eyepatch,50,100,100,100,0,0
344,Leatherworking,RecipeLevelTable#14,Hard Leather Himantes,50,100,100,100,0,0
345,Leatherworking,RecipeLevelTable#14,,50,100,100,100,0,0
346,Leatherworking,RecipeLevelTable#14,Hard Leather Lightmitts,50,100,100,100,0,0
347,Leatherworking,RecipeLevelTable#15,Hard Leather Choker,50,100,100,100,0,0
348,Leatherworking,RecipeLevelTable#15,Fingerless Hard Leather Gloves,50,100,100,100,0,0
349,Leatherworking,RecipeLevelTable#15,Hard Leather Boots,50,100,100,100,0,0
350,Leatherworking,RecipeLevelTable#16,Hard Leather Ringbands,50,100,100,100,0,0
351,Leatherworking,RecipeLevelTable#16,,50,100,100,100,0,0
352,Leatherworking,RecipeLevelTable#16,,50,100,100,100,0,0
353,Leatherworking,RecipeLevelTable#17,Aldgoat Leather,0,50,80,58,0,0
354,Leatherworking,RecipeLevelTable#17,Hard Leather Skullcap,50,100,100,100,0,0
355,Leatherworking,RecipeLevelTable#17,Hard Leather Espadrilles,50,100,100,100,0,0
356,Leatherworking,RecipeLevelTable#17,Hard Leather Wristbands,50,100,100,100,0,0
357,Leatherworking,RecipeLevelTable#17,Hard Leather Wristbands of Gathering,50,100,100,100,0,0
358,Leatherworking,RecipeLevelTable#18,Goatskin Wristguards,50,100,100,100,0,0
359,Leatherworking,RecipeLevelTable#18,Goatskin Mitts,50,100,100,100,0,0
360,Leatherworking,RecipeLevelTable#18,Goatskin Cesti,50,100,100,100,0,0
361,Leatherworking,RecipeLevelTable#19,Goatskin Leggings,50,100,100,100,0,0
362,Leatherworking,RecipeLevelTable#19,,50,100,100,100,0,0
363,Leatherworking,RecipeLevelTable#19,Goatskin Pot Helm,50,100,100,100,0,0
364,Leatherworking,RecipeLevelTable#20,Goatskin Ring,50,100,100,100,0,0
365,Leatherworking,RecipeLevelTable#20,Initiate's Gloves,50,100,100,100,0,0
366,Leatherworking,RecipeLevelTable#21,Padded Leather Duckbills,50,150,75,100,0,0
367,Leatherworking,RecipeLevelTable#21,Padded Leather Duckbills of Gathering,50,150,75,100,0,0
368,Leatherworking,RecipeLevelTable#21,Initiate's Thighboots,50,100,100,100,0,0
369,Leatherworking,RecipeLevelTable#22,Goatskin Brais,50,100,100,100,0,0
370,Leatherworking,RecipeLevelTable#22,Initiate's Headgear,50,100,100,100,0,0
371,Leatherworking,RecipeLevelTable#22,Goatskin Armguards,50,100,100,100,0,0
372,Leatherworking,RecipeLevelTable#22,Goatskin Jacket,50,100,100,100,0,0
373,Leatherworking,RecipeLevelTable#23,Goatskin Eyepatch,50,100,100,100,0,0
374,Leatherworking,RecipeLevelTable#23,Goatskin Leg Guards,50,100,100,100,0,0
375,Leatherworking,RecipeLevelTable#23,,50,100,100,100,0,0
376,Leatherworking,RecipeLevelTable#23,Goatskin Lightmitts,50,100,100,100,0,0
377,Leatherworking,RecipeLevelTable#24,,50,100,100,100,0,0
378,Leatherworking,RecipeLevelTable#24,Goatskin Breeches,50,100,100,100,0,0
379,Leatherworking,RecipeLevelTable#24,,50,100,100,100,0,0
380,Leatherworking,RecipeLevelTable#25,Goatskin Espadrilles,50,100,100,100,0,0
381,Leatherworking,RecipeLevelTable#25,Fingerless Goatskin Gloves,50,100,100,100,0,0
382,Leatherworking,RecipeLevelTable#25,Fingerless Goatskin Gloves of Gathering,50,100,100,100,0,0
383,Leatherworking,RecipeLevelTable#26,Toad Leather,0,50,80,58,0,0
384,Leatherworking,RecipeLevelTable#26,Goatskin Crakows,50,100,100,100,0,0
385,Leatherworking,RecipeLevelTable#26,Goatskin Choker,50,100,100,100,0,0
386,Leatherworking,RecipeLevelTable#27,Goatskin Crakows of Gathering,50,100,100,100,0,0
387,Leatherworking,RecipeLevelTable#27,Goatskin Boots,50,100,100,100,0,0
388,Leatherworking,RecipeLevelTable#27,Goatskin Ringbands,50,100,100,100,0,0
389,Leatherworking,RecipeLevelTable#27,Goatskin Wristbands of Gathering,50,100,100,100,0,0
390,Leatherworking,RecipeLevelTable#27,,50,100,100,100,0,0
391,Leatherworking,RecipeLevelTable#28,Toadskin Cesti,50,100,100,100,0,0
392,Leatherworking,RecipeLevelTable#28,,50,100,100,100,0,0
393,Leatherworking,RecipeLevelTable#29,Goatskin Wristbands,50,100,100,100,0,0
394,Leatherworking,RecipeLevelTable#29,Goatskin Targe,50,100,100,100,0,0
395,Leatherworking,RecipeLevelTable#29,Toadskin Brais,50,100,100,100,0,0
396,Leatherworking,RecipeLevelTable#30,Toadskin Jerkin,50,100,100,100,0,0
397,Leatherworking,RecipeLevelTable#30,Toadskin Armguards,50,100,100,100,0,0
398,Leatherworking,RecipeLevelTable#30,Toadskin Jacket,50,100,100,100,0,0
399,Leatherworking,RecipeLevelTable#31,Toadskin Culottes,50,100,100,100,0,0
400,Leatherworking,RecipeLevelTable#31,,50,100,100,100,0,0
401,Leatherworking,RecipeLevelTable#31,Toadskin Leg Guards,50,100,100,100,0,0
402,Leatherworking,RecipeLevelTable#31,Toadskin Workboots,50,100,100,100,0,0
403,Leatherworking,RecipeLevelTable#32,Toadskin Ring,50,100,100,100,0,0
404,Leatherworking,RecipeLevelTable#32,Toadskin Breeches,50,100,100,100,0,0
405,Leatherworking,RecipeLevelTable#32,,50,100,100,100,0,0
406,Leatherworking,RecipeLevelTable#33,Boar Leather,0,50,80,50,0,0
407,Leatherworking,RecipeLevelTable#33,Skull Eyepatch,50,100,100,100,0,0
408,Leatherworking,RecipeLevelTable#33,,50,100,100,100,0,0
409,Leatherworking,RecipeLevelTable#33,Boarskin Himantes,50,100,100,100,0,0
410,Leatherworking,RecipeLevelTable#33,Fingerless Boarskin Gloves,50,100,100,100,0,0
411,Leatherworking,RecipeLevelTable#34,Boarskin Choker,50,100,100,100,0,0
412,Leatherworking,RecipeLevelTable#34,Fingerless Boarskin Gloves of Gathering,50,100,100,100,0,0
413,Leatherworking,RecipeLevelTable#35,Toadskin Duckbills,50,100,100,100,0,0
414,Leatherworking,RecipeLevelTable#35,Boarskin Crakows,50,100,100,100,0,0
415,Leatherworking,RecipeLevelTable#35,Boarskin Crakows of Gathering,50,100,100,100,0,0
416,Leatherworking,RecipeLevelTable#36,Boarskin Ringbands,50,100,100,100,0,0
417,Leatherworking,RecipeLevelTable#36,Boarskin Wristbands,50,100,100,100,0,0
418,Leatherworking,RecipeLevelTable#37,Boarskin Subligar,50,100,100,100,0,0
419,Leatherworking,RecipeLevelTable#37,Boarskin Harness,50,100,100,100,0,0
420,Leatherworking,RecipeLevelTable#37,Boarskin Pot Helm,50,100,100,100,0,0
421,Leatherworking,RecipeLevelTable#38,Peiste Leather,0,50,80,50,0,0
422,Leatherworking,RecipeLevelTable#38,Peisteskin Crakows,50,100,100,100,0,0
423,Leatherworking,RecipeLevelTable#38,Peisteskin Crakows of Gathering,50,100,100,100,0,0
424,Leatherworking,RecipeLevelTable#38,Fingerless Peisteskin Gloves,50,100,100,100,0,0
425,Leatherworking,RecipeLevelTable#39,Fingerless Peisteskin Gloves of Gathering,50,100,100,100,0,0
426,Leatherworking,RecipeLevelTable#39,Boarskin Thighboots,50,100,100,100,0,0
427,Leatherworking,RecipeLevelTable#39,Peisteskin Harness,50,100,100,100,0,0
428,Leatherworking,RecipeLevelTable#40,Boarskin Smithy's Gloves,50,100,100,100,0,0
429,Leatherworking,RecipeLevelTable#40,,50,100,100,100,0,0
430,Leatherworking,RecipeLevelTable#40,,50,100,100,100,0,0
431,Leatherworking,RecipeLevelTable#40,,50,100,100,100,0,0
432,Leatherworking,RecipeLevelTable#41,Peisteskin Subligar,50,100,100,100,0,0
433,Leatherworking,RecipeLevelTable#41,Boarskin Culottes,50,100,100,100,0,0
434,Leatherworking,RecipeLevelTable#41,,50,100,100,100,0,0
435,Leatherworking,RecipeLevelTable#41,Boarskin Skirt,50,100,100,100,0,0
436,Leatherworking,RecipeLevelTable#41,Boarskin Moccasins,50,100,100,100,0,0
437,Leatherworking,RecipeLevelTable#42,Boarskin Workboots,50,100,100,100,0,0
438,Leatherworking,RecipeLevelTable#43,Boarskin Jerkin,50,100,100,100,0,0
439,Leatherworking,RecipeLevelTable#41,Raptor Leather,0,50,80,50,0,0
440,Leatherworking,RecipeLevelTable#42,Raptorskin Targe,50,100,100,100,0,0
441,Leatherworking,RecipeLevelTable#43,,50,100,100,100,0,0
442,Leatherworking,RecipeLevelTable#43,Raptorskin Choker,50,100,100,100,0,0
443,Leatherworking,RecipeLevelTable#43,Boarskin Ringbands of Tremors,50,150,75,100,0,0
444,Leatherworking,RecipeLevelTable#43,Boarskin Ringbands of Frost,50,150,75,100,0,0
445,Leatherworking,RecipeLevelTable#43,Boarskin Ringbands of Gales,50,150,75,100,0,0
446,Leatherworking,RecipeLevelTable#43,Boarskin Ringbands of Tides,50,150,75,100,0,0
447,Leatherworking,RecipeLevelTable#43,Boarskin Ringbands of Flames,50,150,75,100,0,0
448,Leatherworking,RecipeLevelTable#43,Boarskin Ringbands of Storms,50,150,75,100,0,0
449,Leatherworking,RecipeLevelTable#43,Fingerless Raptorskin Gloves,50,100,100,100,0,0
450,Leatherworking,RecipeLevelTable#44,Fingerless Raptorskin Gloves of Gathering,50,100,100,100,0,0
451,Leatherworking,RecipeLevelTable#44,Peisteskin Cesti,50,100,100,100,0,0
452,Leatherworking,RecipeLevelTable#44,,50,100,100,100,0,0
453,Leatherworking,RecipeLevelTable#44,Raptorskin Subligar,50,100,100,100,0,0
454,Leatherworking,RecipeLevelTable#44,Raptorskin Harness,50,100,100,100,0,0
455,Leatherworking,RecipeLevelTable#45,Raptorskin Wristbands,50,100,100,100,0,0
456,Leatherworking,RecipeLevelTable#46,Raptorskin Thighboots,50,100,100,100,0,0
457,Leatherworking,RecipeLevelTable#45,Raptorskin Pot Helm,50,100,100,100,0,0
458,Leatherworking,RecipeLevelTable#47,Hunting Moccasins,50,100,100,100,0,0
459,Leatherworking,RecipeLevelTable#45,Raptorskin Culottes,50,100,100,100,0,0
460,Leatherworking,RecipeLevelTable#44,Raptorskin Smithy's Gloves,50,100,100,100,0,0
461,Leatherworking,RecipeLevelTable#45,,50,100,100,100,0,0
462,Leatherworking,RecipeLevelTable#47,Raptorskin Jerkin,50,100,100,100,0,0
463,Leatherworking,RecipeLevelTable#45,Raptorskin Workboots,50,100,100,100,0,0
464,Clothcraft,RecipeLevelTable#1,Hempen Yarn,0,50,80,67,0,0
465,Clothcraft,RecipeLevelTable#2,Undyed Hempen Cloth,50,50,80,67,0,0
466,Clothcraft,RecipeLevelTable#2,Hempen Halfgloves,50,100,100,100,0,0
467,Clothcraft,RecipeLevelTable#2,Hempen Underpants,50,100,100,100,0,0
468,Clothcraft,RecipeLevelTable#2,Hempen Pantalettes,50,100,100,100,0,0
469,Clothcraft,RecipeLevelTable#3,Hempen Undershirt,50,100,100,100,0,0
470,Clothcraft,RecipeLevelTable#3,Hempen Coif,50,100,100,100,0,0
471,Clothcraft,RecipeLevelTable#3,Hempen Camise,50,100,100,100,0,0
472,Clothcraft,RecipeLevelTable#3,Hempen Breeches of Crafting,50,100,100,100,0,0
473,Clothcraft,RecipeLevelTable#4,Hempen Kurta,50,100,100,100,0,0
474,Clothcraft,RecipeLevelTable#4,Hempen Coif of Gathering,50,100,100,100,0,0
475,Clothcraft,RecipeLevelTable#4,Hempen Shepherd's Slops,50,100,100,100,0,0
476,Clothcraft,RecipeLevelTable#4,Hempen Dalmatica,50,100,100,100,0,0
477,Clothcraft,RecipeLevelTable#4,Hempen Breeches,50,100,100,100,0,0
478,Clothcraft,RecipeLevelTable#5,Hempen Dalmatica of Gathering,50,100,100,100,0,0
479,Clothcraft,RecipeLevelTable#5,Hempen Tunic,50,100,100,100,0,0
480,Clothcraft,RecipeLevelTable#5,Hempen Sarouel,50,100,100,100,0,0
481,Clothcraft,RecipeLevelTable#5,Hempen Chausses,50,100,100,100,0,0
482,Clothcraft,RecipeLevelTable#5,Hempen Tights,50,100,100,100,0,0
483,Clothcraft,RecipeLevelTable#5,Hempen Bandana,50,100,100,100,0,0
484,Clothcraft,RecipeLevelTable#5,Hempen Cowl,50,100,100,100,0,0
485,Clothcraft,RecipeLevelTable#6,Hempen Tabard,50,100,100,100,0,0
486,Clothcraft,RecipeLevelTable#6,Hempen Hat,50,100,100,100,0,0
487,Clothcraft,RecipeLevelTable#6,Hempen Shepherd's Tunic,50,100,100,100,0,0
488,Clothcraft,RecipeLevelTable#6,Hempen Shortgloves,50,100,100,100,0,0
489,Clothcraft,RecipeLevelTable#7,Hempen Halfrobe,50,100,100,100,0,0
490,Clothcraft,RecipeLevelTable#7,Hempen Work Gloves,50,100,100,100,0,0
491,Clothcraft,RecipeLevelTable#7,,50,100,100,100,0,0
492,Clothcraft,RecipeLevelTable#8,Hempen Acton,50,100,100,100,0,0
493,Clothcraft,RecipeLevelTable#8,Hempen Kecks,50,100,100,100,0,0
494,Clothcraft,RecipeLevelTable#8,Hempen Gaskins,50,100,100,100,0,0
495,Clothcraft,RecipeLevelTable#9,Amateur's Kurta,50,100,100,100,0,0
496,Clothcraft,RecipeLevelTable#9,Amateur's Doublet Vest,50,100,100,100,0,0
497,Clothcraft,RecipeLevelTable#9,Hempen Bottoms,50,100,100,100,0,0
498,Clothcraft,RecipeLevelTable#9,Amateur's Slops,50,100,100,100,0,0
499,Clothcraft,RecipeLevelTable#10,Hempen Trousers,50,100,100,100,0,0
500,Clothcraft,RecipeLevelTable#10,Amateur's Hempen Coif,50,100,100,100,0,0
501,Clothcraft,RecipeLevelTable#10,Amateur's Dalmatica,50,100,100,100,0,0
502,Clothcraft,RecipeLevelTable#10,Amateur's Breeches,50,100,100,100,0,0
503,Clothcraft,RecipeLevelTable#11,Straw Hat,0,100,100,100,0,0
504,Clothcraft,RecipeLevelTable#11,Hempen Bracers,50,100,100,100,0,0
505,Clothcraft,RecipeLevelTable#11,Hempen Dress Gloves,50,100,100,100,0,0
506,Clothcraft,RecipeLevelTable#12,Cotton Yarn,0,50,80,67,0,0
507,Clothcraft,RecipeLevelTable#12,Stablemaid's Hat,0,100,100,100,0,0
508,Clothcraft,RecipeLevelTable#12,Hempen Doublet Vest of Gathering,50,100,100,100,0,0
509,Clothcraft,RecipeLevelTable#12,Hempen Doublet Vest of Crafting,50,100,100,100,0,0
510,Clothcraft,RecipeLevelTable#12,Hempen Robe,50,100,100,100,0,0
511,Clothcraft,RecipeLevelTable#13,Undyed Cotton Cloth,50,50,80,67,0,0
512,Clothcraft,RecipeLevelTable#13,Cotton Turban,50,100,100,100,0,0
513,Clothcraft,RecipeLevelTable#13,Striped Cotton Slops,50,100,100,100,0,0
514,Clothcraft,RecipeLevelTable#13,Stablehand's Hat,50,100,100,100,0,0
515,Clothcraft,RecipeLevelTable#14,Cotton Sarouel,50,100,100,100,0,0
516,Clothcraft,RecipeLevelTable#14,Cotton Shirt,50,100,100,100,0,0
517,Clothcraft,RecipeLevelTable#14,,50,100,100,100,0,0
518,Clothcraft,RecipeLevelTable#14,Cotton Cowl,50,100,100,100,0,0
519,Clothcraft,RecipeLevelTable#14,Cotton Chausses,50,100,100,100,0,0
520,Clothcraft,RecipeLevelTable#14,Cotton Tights,50,100,100,100,0,0
521,Clothcraft,RecipeLevelTable#15,Cotton Shepherd's Slops,50,100,100,100,0,0
522,Clothcraft,RecipeLevelTable#15,Cotton Scarf,50,100,100,100,0,0
523,Clothcraft,RecipeLevelTable#15,Cotton Halfgloves,50,100,100,100,0,0
524,Clothcraft,RecipeLevelTable#16,Cotton Shepherd's Tunic,50,100,100,100,0,0
525,Clothcraft,RecipeLevelTable#16,Padded Hempen Trousers,50,100,100,100,0,0
526,Clothcraft,RecipeLevelTable#16,Hunting Hat,50,100,100,100,0,0
527,Clothcraft,RecipeLevelTable#16,Cotton Tabard,50,100,100,100,0,0
528,Clothcraft,RecipeLevelTable#16,,0,100,100,100,0,0
529,Clothcraft,RecipeLevelTable#17,Cotton Trousers,50,100,100,100,0,0
530,Clothcraft,RecipeLevelTable#17,Cotton Dalmatica,50,100,100,100,0,0
531,Clothcraft,RecipeLevelTable#17,Cotton Dalmatica of Gathering,50,100,100,100,0,0
532,Clothcraft,RecipeLevelTable#18,Cotton Kurta,50,100,100,100,0,0
533,Clothcraft,RecipeLevelTable#20,Initiate's Doublet Vest,50,100,100,100,0,0
534,Clothcraft,RecipeLevelTable#19,Cotton Acton,50,100,100,100,0,0
535,Clothcraft,RecipeLevelTable#19,Cotton Coif,50,100,100,100,0,0
536,Clothcraft,RecipeLevelTable#19,Cotton Coif of Gathering,50,100,100,100,0,0
537,Clothcraft,RecipeLevelTable#19,Cotton Breeches,50,100,100,100,0,0
538,Clothcraft,RecipeLevelTable#19,Cotton Breeches of Crafting,50,100,100,100,0,0
539,Clothcraft,RecipeLevelTable#20,Initiate's Slops,50,100,100,100,0,0
540,Clothcraft,RecipeLevelTable#20,Padded Cotton Trousers,50,100,100,100,0,0
541,Clothcraft,RecipeLevelTable#20,Cotton Work Gloves,50,100,100,100,0,0
542,Clothcraft,RecipeLevelTable#21,,50,100,100,100,0,0
543,Clothcraft,RecipeLevelTable#21,Cotton Dress Gloves,50,100,100,100,0,0
544,Clothcraft,RecipeLevelTable#22,Cotton Halfrobe,50,100,100,100,0,0
545,Clothcraft,RecipeLevelTable#22,Cotton Gaskins,50,100,100,100,0,0
546,Clothcraft,RecipeLevelTable#22,Cotton Dress Shoes,50,100,100,100,0,0
547,Clothcraft,RecipeLevelTable#23,Dew Thread,0,50,80,58,0,0
548,Clothcraft,RecipeLevelTable#23,Cotton Doublet Vest of Gathering,50,100,100,100,0,0
549,Clothcraft,RecipeLevelTable#23,Cotton Doublet Vest of Crafting,50,100,100,100,0,0
550,Clothcraft,RecipeLevelTable#23,Cotton Sugarloaf Hat,50,100,100,100,0,0
551,Clothcraft,RecipeLevelTable#23,Cotton Trapper's Tunic,50,100,100,100,0,0
552,Clothcraft,RecipeLevelTable#23,Cotton Bracers,50,100,100,100,0,0
553,Clothcraft,RecipeLevelTable#24,Undyed Velveteen,50,50,80,58,0,0
554,Clothcraft,RecipeLevelTable#24,Cotton Kecks,50,100,100,100,0,0
555,Clothcraft,RecipeLevelTable#24,Initiate's Gown,50,100,100,100,0,0
556,Clothcraft,RecipeLevelTable#24,Cotton Robe,50,100,100,100,0,0
557,Clothcraft,RecipeLevelTable#24,Velveteen Chausses,50,100,100,100,0,0
558,Clothcraft,RecipeLevelTable#24,Velveteen Halfgloves,50,100,100,100,0,0
559,Clothcraft,RecipeLevelTable#25,Velveteen Bandana,50,100,100,100,0,0
560,Clothcraft,RecipeLevelTable#25,Velveteen Sarouel,50,100,100,100,0,0
561,Clothcraft,RecipeLevelTable#25,Velveteen Sarouel of Gathering,50,100,100,100,0,0
562,Clothcraft,RecipeLevelTable#25,Striped Velveteen Slops,50,100,100,100,0,0
563,Clothcraft,RecipeLevelTable#26,Velveteen Shirt,50,100,100,100,0,0
564,Clothcraft,RecipeLevelTable#26,Velveteen Turban,50,100,100,100,0,0
565,Clothcraft,RecipeLevelTable#26,,50,100,100,100,0,0
566,Clothcraft,RecipeLevelTable#27,,50,100,100,100,0,0
567,Clothcraft,RecipeLevelTable#27,Velveteen Wedge Cap of Crafting,50,100,100,100,0,0
568,Clothcraft,RecipeLevelTable#27,Velveteen Cowl,50,100,100,100,0,0
569,Clothcraft,RecipeLevelTable#27,Velveteen Tights,50,100,100,100,0,0
570,Clothcraft,RecipeLevelTable#28,Velveteen Wedge Cap of Gathering,50,100,100,100,0,0
571,Clothcraft,RecipeLevelTable#28,Velveteen Coatee of Gathering,50,100,100,100,0,0
572,Clothcraft,RecipeLevelTable#28,,50,100,100,100,0,0
573,Clothcraft,RecipeLevelTable#28,Velveteen Gaiters,50,100,100,100,0,0
574,Clothcraft,RecipeLevelTable#28,Velveteen Trousers,50,100,100,100,0,0
575,Clothcraft,RecipeLevelTable#29,Velveteen Coatee of Crafting,50,100,100,100,0,0
576,Clothcraft,RecipeLevelTable#29,Velveteen Shortgloves,50,100,100,100,0,0
577,Clothcraft,RecipeLevelTable#29,Velveteen Beret,50,100,100,100,0,0
578,Clothcraft,RecipeLevelTable#30,Velveteen Bottoms,50,100,100,100,0,0
579,Clothcraft,RecipeLevelTable#30,Velveteen Gown,50,100,100,100,0,0
580,Clothcraft,RecipeLevelTable#30,Padded Velveteen Trousers,50,100,100,100,0,0
581,Clothcraft,RecipeLevelTable#30,Velveteen Work Gloves,50,100,100,100,0,0
582,Clothcraft,RecipeLevelTable#30,Velveteen Dress Shoes,50,100,100,100,0,0
583,Clothcraft,RecipeLevelTable#31,Velveteen Gaskins,50,100,100,100,0,0
584,Clothcraft,RecipeLevelTable#31,,50,100,100,100,0,0
585,Clothcraft,RecipeLevelTable#31,Velveteen Dress Gloves,50,100,100,100,0,0
586,Clothcraft,RecipeLevelTable#31,Velveteen Robe,50,100,100,100,0,0
587,Clothcraft,RecipeLevelTable#32,Linen Yarn,0,50,80,50,0,0
588,Clothcraft,RecipeLevelTable#32,Velveteen Sugarloaf Hat,50,100,100,100,0,0
589,Clothcraft,RecipeLevelTable#32,Velveteen Doublet Vest of Crafting,50,100,100,100,0,0
590,Clothcraft,RecipeLevelTable#33,Undyed Linen,50,50,80,50,0,0
591,Clothcraft,RecipeLevelTable#33,Velveteen Doublet Vest of Gathering,50,100,100,100,0,0
592,Clothcraft,RecipeLevelTable#33,Linen Chausses,50,100,100,100,0,0
593,Clothcraft,RecipeLevelTable#33,Linen Halfgloves,50,100,100,100,0,0
594,Clothcraft,RecipeLevelTable#34,Linen Sarouel,50,100,100,100,0,0
595,Clothcraft,RecipeLevelTable#34,Linen Sarouel of Gathering,50,100,100,100,0,0
596,Clothcraft,RecipeLevelTable#34,Linen Shirt,50,100,100,100,0,0
597,Clothcraft,RecipeLevelTable#34,Linen Turban,50,100,100,100,0,0
598,Clothcraft,RecipeLevelTable#35,Linen Tights,50,100,100,100,0,0
599,Clothcraft,RecipeLevelTable#35,Linen Hat,50,100,100,100,0,0
600,Clothcraft,RecipeLevelTable#35,Linen Robe,50,100,100,100,0,0
601,Clothcraft,RecipeLevelTable#36,Angler's Hat,50,100,100,100,0,0
602,Clothcraft,RecipeLevelTable#36,Linen Trousers,50,100,100,100,0,0
603,Clothcraft,RecipeLevelTable#36,Linen Cowl,50,100,100,100,0,0
604,Clothcraft,RecipeLevelTable#37,Linen Wedge Cap of Crafting,50,100,100,100,0,0
605,Clothcraft,RecipeLevelTable#37,,50,100,100,100,0,0
606,Clothcraft,RecipeLevelTable#37,Linen Gaiters,50,100,100,100,0,0
607,Clothcraft,RecipeLevelTable#37,Linen Bottoms,50,100,100,100,0,0
608,Clothcraft,RecipeLevelTable#38,Woolen Yarn,0,50,80,50,0,0
609,Clothcraft,RecipeLevelTable#38,Linen Wedge Cap of Gathering,50,100,100,100,0,0
610,Clothcraft,RecipeLevelTable#38,Linen Coatee of Crafting,50,100,100,100,0,0
611,Clothcraft,RecipeLevelTable#38,Linen Coatee of Gathering,50,100,100,100,0,0
612,Clothcraft,RecipeLevelTable#38,Linen Shortgloves,50,100,100,100,0,0
613,Clothcraft,RecipeLevelTable#39,Undyed Woolen Cloth,50,50,80,50,0,0
614,Clothcraft,RecipeLevelTable#39,Woolen Coif,50,100,100,100,0,0
615,Clothcraft,RecipeLevelTable#39,Woolen Shirt,50,100,100,100,0,0
616,Clothcraft,RecipeLevelTable#39,Woolen Turban,50,100,100,100,0,0
617,Clothcraft,RecipeLevelTable#40,Woolen Coif of Gathering,50,100,100,100,0,0
618,Clothcraft,RecipeLevelTable#40,Woolen Sarouel,50,100,100,100,0,0
619,Clothcraft,RecipeLevelTable#40,Woolen Sarouel of Gathering,50,100,100,100,0,0
620,Clothcraft,RecipeLevelTable#40,Woolen Hat,50,100,100,100,0,0
621,Clothcraft,RecipeLevelTable#40,Linen Deerstalker,50,100,100,100,0,0
622,Clothcraft,RecipeLevelTable#41,Woolen Tights,50,100,100,100,0,0
623,Clothcraft,RecipeLevelTable#41,Woolen Robe,50,100,100,100,0,0
624,Clothcraft,RecipeLevelTable#41,Linen Smock,50,100,100,100,0,0
625,Clothcraft,RecipeLevelTable#42,Linen Slops,50,100,100,100,0,0
626,Clothcraft,RecipeLevelTable#42,Linen Doublet,50,100,100,100,0,0
627,Clothcraft,RecipeLevelTable#42,Woolen Chausses,50,100,100,100,0,0
628,Clothcraft,RecipeLevelTable#42,Woolen Beret,50,100,100,100,0,0
629,Clothcraft,RecipeLevelTable#42,Ranger's Hat,50,100,100,100,0,0
630,Clothcraft,RecipeLevelTable#42,Woolen Gown,50,100,100,100,0,0
631,Clothcraft,RecipeLevelTable#42,Woolen Kecks,50,100,100,100,0,0
632,Clothcraft,RecipeLevelTable#42,Woolen Bracers,50,100,100,100,0,0
633,Clothcraft,RecipeLevelTable#42,Ranger's Tunic,50,100,100,100,0,0
634,Clothcraft,RecipeLevelTable#42,Woolen Gaskins,50,100,100,100,0,0
635,Clothcraft,RecipeLevelTable#42,Woolen Cavalier's Hat,50,100,100,100,0,0
